# Time	TAir	RelHum	WindX	WindY	IDirNorm	IDiffHor
7000.5	11.6	79.1	0.2	-1.0	16.0	30.4
7001.5	10.7	84.1	0.6	0.4	0.0	0.0
7002.5	10.5	84.9	-0.5	0.5	0.0	0.0
7003.5	10.3	86.4	0.3	-0.6	0.0	0.0
7004.5	10.0	87.3	0.7	0.2	0.0	0.0
7005.5	9.8	90.3	0.6	0.4	0.0	0.0
7006.5	9.6	89.4	0.5	0.4	0.0	0.0
7007.5	9.3	91.9	0.2	-0.3	0.0	0.0
7008.5	9.3	93.0	0.3	0.1	0.0	0.0
7009.5	9.4	91.0	0.3	0.1	0.0	0.0
7010.5	9.5	90.8	-0.1	0.2	0.0	0.0
7011.5	9.6	89.9	0.0	0.4	0.0	0.0
7012.5	9.6	90.5	0.0	0.3	0.0	0.0
7013.5	9.7	92.3	0.3	-0.3	0.0	0.0
7014.5	10.0	91.6	0.0	0.3	0.0	5.2
7015.5	12.2	84.3	-0.1	0.2	261.8	72.7
7016.5	14.0	79.2	0.1	0.3	208.1	127.3
7017.5	16.6	76.6	0.0	-0.4	458.2	159.6
7018.5	17.9	70.6	0.2	0.4	203.1	228.9
7019.5	17.7	72.2	0.5	0.1	3.6	172.0
7020.5	17.1	75.5	0.4	0.4	0.0	127.2
7021.5	15.9	78.2	0.4	-0.1	0.0	37.1
7022.5	16.1	77.6	0.4	-0.2	107.0	156.5
7023.5	15.9	76.6	0.2	-0.1	106.5	95.9
7024.5	15.1	79.3	0.2	-0.3	0.0	35.1
7025.5	14.7	82.8	0.3	0.1	0.0	0.0
7026.5	14.3	83.9	0.0	-0.4	0.0	0.0
7027.5	13.9	84.5	-0.2	-0.3	0.0	0.0
7028.5	13.5	85.6	-0.4	0.2	0.0	0.0
7029.5	13.1	86.3	-0.5	0.2	0.0	0.0
7030.5	12.7	88.9	-0.7	-0.2	0.0	0.0
7031.5	12.3	88.0	-0.5	-0.5	0.0	0.0
7032.5	11.6	91.4	0.0	-0.5	0.0	0.0
7033.5	10.8	95.0	-0.2	-0.5	0.0	0.0
7034.5	10.1	97.0	-0.2	-0.5	0.0	0.0
7035.5	9.7	98.8	-0.2	-0.7	0.0	0.0
7036.5	9.4	99.2	-0.1	-0.8	0.0	0.0
7037.5	9.1	100.0	1.2	0.0	0.0	0.0
7038.5	9.3	100.0	-0.7	1.3	0.0	4.3
7039.5	10.8	97.3	1.5	-0.2	106.5	64.3
7040.5	12.3	93.0	1.3	0.0	75.1	136.7
7041.5	13.5	88.8	-0.4	-1.1	59.6	190.5
7042.5	14.8	82.7	1.2	0.1	88.9	241.3
7043.5	15.6	77.9	-0.7	-1.0	53.7	248.3
7044.5	16.2	77.2	-0.5	-0.9	53.8	241.0
7045.5	16.6	77.7	-0.3	-0.8	109.9	223.0
7046.5	16.6	72.6	-0.7	0.3	98.7	168.9
7047.5	16.0	74.9	0.1	-0.7	69.8	89.8
7048.5	14.9	74.9	0.0	-0.5	0.0	4.4
7049.5	14.1	74.8	-0.4	0.1	0.0	0.0
7050.5	13.2	75.3	-0.6	0.4	0.0	0.0
7051.5	12.4	80.0	-0.7	0.1	0.0	0.0
7052.5	11.6	82.9	-0.1	-0.7	0.0	0.0
7053.5	10.8	83.4	-0.4	-0.2	0.0	0.0
7054.5	10.0	85.8	-0.4	-0.3	0.0	0.0
7055.5	9.2	88.0	-0.6	0.3	0.0	0.0
7056.5	8.4	90.4	-0.5	-0.9	0.0	0.0
7057.5	7.7	90.3	-0.7	0.7	0.0	0.0
7058.5	7.0	90.3	-0.6	1.2	0.0	0.0
7059.5	6.6	88.8	-0.6	1.1	0.0	0.0
7060.5	6.3	90.3	-1.2	0.8	0.0	0.0
7061.5	6.0	86.7	-1.4	0.6	0.0	0.0
7062.5	6.1	85.9	-1.8	0.2	0.0	3.0
7063.5	6.3	86.3	-2.0	0.7	0.0	10.8
7064.5	7.1	81.8	-0.7	-2.3	0.0	67.8
7065.5	7.9	82.1	-1.8	-2.0	0.0	111.2
7066.5	10.8	75.2	-1.3	-2.3	416.6	201.3
7067.5	12.3	69.0	-1.6	-2.2	188.7	252.2
7068.5	13.7	66.0	4.2	0.5	376.8	210.4
7069.5	14.2	66.6	-2.0	-3.7	192.9	210.3
7070.5	14.4	68.5	-3.4	-3.9	311.4	133.6
7071.5	13.8	70.2	-1.7	-2.8	175.1	86.7
7072.5	12.7	75.3	-4.1	-0.7	0.0	17.7
7073.5	11.9	77.2	0.0	-3.3	0.0	0.0
7074.5	11.2	78.1	-1.5	-2.9	0.0	0.0
7075.5	10.4	82.6	0.4	-3.3	0.0	0.0
7076.5	9.6	78.1	-3.1	-1.1	0.0	0.0
7077.5	8.9	82.4	-2.9	-3.0	0.0	0.0
7078.5	8.1	83.1	-2.5	2.1	0.0	0.0
7079.5	7.4	86.5	-4.2	-0.3	0.0	0.0
7080.5	6.6	89.7	-2.0	-1.8	0.0	0.0
7081.5	5.7	90.1	1.4	-2.0	0.0	0.0
7082.5	4.9	91.2	-3.3	0.4	0.0	0.0
7083.5	4.4	90.4	-3.3	0.1	0.0	0.0
7084.5	3.9	92.6	-1.8	-0.1	0.0	0.0
7085.5	3.6	94.0	-1.0	-2.2	0.0	0.0
7086.5	3.6	97.7	0.2	-2.1	0.0	2.8
7087.5	5.2	92.5	0.0	-2.7	151.9	59.9
7088.5	7.7	85.6	1.5	-2.3	438.1	96.3
7089.5	9.3	76.7	2.4	1.2	182.4	187.8
7090.5	11.1	75.8	1.8	1.6	360.1	201.1
7091.5	12.2	69.9	2.1	2.6	200.7	265.9
7092.5	13.2	63.6	3.8	3.6	382.4	196.3
7093.5	13.5	65.2	0.4	4.2	311.7	179.7
7094.5	13.5	67.9	-0.3	5.2	394.9	126.5
7095.5	12.8	70.2	-1.5	2.9	412.7	87.8
7096.5	11.5	77.1	-2.8	3.2	0.0	45.4
7097.5	10.9	85.4	-1.6	2.9	0.0	0.0
7098.5	10.3	87.2	-0.2	2.7	0.0	0.0
7099.5	9.7	83.2	0.5	1.4	0.0	0.0
7100.5	9.1	84.1	-1.0	0.8	0.0	0.0
7101.5	8.4	87.6	0.7	1.0	0.0	0.0
7102.5	7.8	87.3	-0.4	0.9	0.0	0.0
7103.5	7.2	89.3	0.1	0.8	0.0	0.0
7104.5	7.0	91.0	-0.9	0.8	0.0	0.0
7105.5	6.8	88.6	-0.4	0.9	0.0	0.0
7106.5	6.5	85.9	-0.4	1.1	0.0	0.0
7107.5	6.5	87.0	-0.5	1.4	0.0	0.0
7108.5	6.4	88.2	-0.9	0.9	0.0	0.0
7109.5	6.3	88.0	-0.6	1.1	0.0	0.0
7110.5	6.5	85.8	-0.4	1.4	0.0	2.6
7111.5	7.4	83.4	-0.6	1.4	0.0	41.2
7112.5	8.0	89.7	0.0	1.5	0.0	70.2
7113.5	8.7	81.9	0.1	2.1	0.0	89.4
7114.5	8.8	80.8	-0.2	2.1	0.0	60.6
7115.5	9.2	79.0	-1.3	1.6	0.0	93.3
7116.5	9.6	89.6	-1.1	2.1	0.0	118.7
7117.5	11.5	73.0	-1.1	3.1	534.6	173.9
7118.5	12.7	67.1	-0.4	3.3	692.7	94.9
7119.5	12.8	68.3	-3.6	2.2	273.4	92.8
7120.5	11.9	69.6	-0.8	3.2	0.0	3.7
7121.5	11.3	69.8	-2.5	2.1	0.0	0.0
7122.5	10.7	70.9	2.5	-0.9	0.0	0.0
7123.5	10.1	72.3	0.0	-3.3	0.0	0.0
7124.5	9.4	75.7	-0.8	-2.6	0.0	0.0
7125.5	8.8	80.4	-1.2	-2.4	0.0	0.0
7126.5	8.2	84.6	-0.3	-2.7	0.0	0.0
7127.5	7.6	88.7	-3.3	0.2	0.0	0.0
7128.5	6.7	91.7	-3.2	0.8	0.0	0.0
7129.5	5.9	95.0	-3.3	0.4	0.0	0.0
7130.5	5.0	99.1	-1.4	2.3	0.0	0.0
7131.5	4.6	96.1	-0.8	-3.2	0.0	0.0
7132.5	4.2	96.3	0.0	-2.7	0.0	0.0
7133.5	3.9	94.1	0.3	-2.1	0.0	0.0
7134.5	3.9	93.8	2.1	0.1	0.0	2.3
7135.5	4.8	93.4	2.0	-0.5	1.7	52.0
7136.5	6.3	88.9	1.5	1.0	61.7	125.5
7137.5	7.9	82.4	1.5	-0.1	122.0	192.6
7138.5	9.4	76.0	1.2	0.9	158.1	244.3
7139.5	10.6	73.7	-0.3	-1.5	151.0	263.7
7140.5	11.2	73.5	0.9	-1.5	122.6	233.9
7141.5	11.7	71.6	1.0	1.1	314.4	182.2
7142.5	11.6	70.5	0.2	1.5	159.1	149.0
7143.5	10.8	73.4	-0.1	1.5	38.5	78.2
7144.5	9.7	76.8	-1.3	1.2	0.0	3.8
7145.5	8.9	76.7	-0.4	2.1	0.0	0.0
7146.5	8.1	73.3	-0.5	2.4	0.0	0.0
7147.5	7.3	73.1	-0.7	1.7	0.0	0.0
7148.5	6.5	77.1	0.0	1.8	0.0	0.0
7149.5	5.7	79.6	-0.2	1.5	0.0	0.0
7150.5	4.9	79.7	-0.3	1.5	0.0	0.0
7151.5	4.1	81.8	-0.3	1.5	0.0	0.0
7152.5	3.4	86.4	-0.3	1.2	0.0	0.0
7153.5	2.5	91.8	-0.2	1.2	0.0	0.0
7154.5	1.7	95.4	-0.1	1.5	0.0	0.0
7155.5	1.2	94.1	-0.9	1.2	0.0	0.0
7156.5	0.7	97.5	1.0	0.7	0.0	0.0
7157.5	0.3	98.3	0.9	0.8	0.0	0.0
7158.5	0.2	100.0	0.4	-0.9	0.0	2.0
7159.5	1.9	97.9	0.0	-1.0	532.3	36.2
7160.5	4.0	93.9	-0.3	-1.0	756.0	44.5
7161.5	6.1	85.8	-0.4	-1.2	861.7	48.5
7162.5	7.9	72.8	-1.3	-0.7	913.4	50.9
7163.5	9.2	67.6	-0.9	-2.2	931.8	53.7
7164.5	10.1	66.1	0.0	-2.4	929.1	53.4
7165.5	10.4	67.3	-0.2	-2.7	897.0	50.2
7166.5	10.2	65.3	-0.8	-2.3	818.8	47.1
7167.5	9.1	70.3	0.4	-2.4	393.3	96.0
7168.5	7.4	76.0	2.1	-0.1	0.0	16.2
7169.5	6.5	88.1	1.5	1.5	0.0	0.0
7170.5	5.6	89.3	-0.4	1.8	0.0	0.0
7171.5	4.7	92.1	0.4	0.9	0.0	0.0
7172.5	3.8	91.9	0.0	1.0	0.0	0.0
7173.5	2.9	95.7	-0.6	0.8	0.0	0.0
7174.5	2.0	98.0	0.2	-0.7	0.0	0.0
7175.5	1.1	99.2	0.4	0.3	0.0	0.0
7176.5	0.9	98.3	0.5	0.0	0.0	0.0
7177.5	0.6	98.5	-0.1	0.4	0.0	0.0
7178.5	0.4	99.4	-0.4	0.6	0.0	0.0
7179.5	0.3	100.0	-0.3	0.7	0.0	0.0
7180.5	0.1	100.0	0.4	0.0	0.0	0.0
7181.5	0.0	99.1	-0.2	-0.3	0.0	0.0
7182.5	0.1	99.2	-0.4	-0.6	0.0	1.7
7183.5	2.1	92.5	-0.5	0.0	497.1	36.8
7184.5	4.7	86.7	-0.7	-0.5	738.4	45.0
7185.5	7.3	68.7	-0.9	-0.4	845.7	48.6
7186.5	9.5	60.7	-1.0	-0.2	895.3	50.9
7187.5	11.3	56.2	-1.1	0.6	909.1	53.4
7188.5	12.4	52.7	-0.9	0.8	896.5	52.9
7189.5	12.9	48.6	-0.8	1.0	864.5	49.9
7190.5	12.7	50.1	-1.2	-0.1	789.8	46.7
7191.5	11.6	52.0	-1.0	0.2	383.4	90.7
7192.5	9.7	57.3	-0.7	0.3	0.0	14.5
7193.5	8.9	63.3	-0.7	0.4	0.0	0.0
7194.5	8.1	65.7	-0.4	0.3	0.0	0.0
7195.5	7.3	67.6	-0.3	0.2	0.0	0.0
7196.5	6.4	68.3	-0.3	0.2	0.0	0.0
7197.5	5.6	69.9	-0.2	0.1	0.0	0.0
7198.5	4.8	69.5	-0.1	0.1	0.0	0.0
7199.5	4.0	70.5	-0.2	0.1	0.0	0.0
7200.5	3.3	76.9	-0.2	0.2	0.0	0.0
7201.5	2.5	78.0	-0.1	0.4	0.0	0.0
7202.5	1.7	75.7	-0.4	0.0	0.0	0.0
7203.5	1.2	79.1	-0.1	-0.2	0.0	0.0
7204.5	0.7	77.9	-0.3	0.1	0.0	0.0
7205.5	0.4	74.7	-0.2	0.1	0.0	0.0
7206.5	0.3	78.0	-0.1	-0.1	0.0	0.6
7207.5	1.3	74.5	-0.2	-0.2	64.0	54.9
7208.5	2.6	72.6	0.0	-0.2	95.1	128.4
7209.5	3.9	70.3	0.0	-0.2	128.6	188.7
7210.5	4.9	65.7	0.2	0.0	106.9	229.5
7211.5	5.7	64.3	-0.2	0.2	125.6	252.0
7212.5	6.3	65.8	0.0	0.2	128.3	243.9
7213.5	6.4	63.5	0.0	0.2	117.1	207.2
7214.5	6.2	64.7	0.3	0.2	87.6	146.9
7215.5	5.5	70.6	0.0	-0.3	171.0	73.9
7216.5	4.5	77.1	-0.2	0.0	0.0	8.7
7217.5	4.3	80.2	-0.1	0.1	0.0	0.0
7218.5	4.0	80.3	0.0	-0.1	0.0	0.0
7219.5	3.8	81.0	0.0	-0.2	0.0	0.0
7220.5	3.6	84.4	0.1	0.0	0.0	0.0
7221.5	3.4	84.7	0.0	0.1	0.0	0.0
7222.5	3.2	84.2	0.0	0.1	0.0	0.0
7223.5	3.0	87.3	-0.1	0.1	0.0	0.0
7224.5	3.3	82.3	0.0	0.1	0.0	0.0
7225.5	3.7	83.3	0.1	0.0	0.0	0.0
7226.5	4.1	81.5	0.1	0.0	0.0	0.0
7227.5	4.3	84.5	0.0	0.0	0.0	0.0
7228.5	4.5	83.0	0.0	0.0	0.0	0.0
7229.5	4.7	87.1	-0.1	-0.1	0.0	0.0
7230.5	4.9	87.9	-0.1	-0.1	0.0	1.7
7231.5	6.4	85.1	-0.1	-0.1	191.1	46.8
7232.5	7.9	81.8	0.0	0.0	90.5	113.9
7233.5	9.1	80.2	0.0	-0.1	31.0	171.2
7234.5	10.5	75.6	0.0	-0.1	85.7	218.2
7235.5	11.7	72.4	0.1	0.1	118.8	230.1
7236.5	11.8	71.8	0.0	-0.1	2.6	160.4
7237.5	11.6	72.3	0.0	0.0	0.0	124.7
7238.5	10.8	75.7	0.0	0.0	0.0	53.5
7239.5	10.0	79.4	0.0	0.0	0.0	12.7
7240.5	9.2	79.5	0.0	0.0	0.0	2.5
7241.5	9.1	78.2	0.0	0.0	0.0	0.0
7242.5	8.9	81.0	0.0	0.0	0.0	0.0
7243.5	8.7	82.4	0.0	0.0	0.0	0.0
7244.5	8.6	84.7	0.0	0.0	0.0	0.0
7245.5	8.4	87.4	0.0	0.0	0.0	0.0
7246.5	8.2	90.9	-0.1	0.0	0.0	0.0
7247.5	8.1	89.0	0.0	0.0	0.0	0.0
7248.5	7.6	89.8	0.0	0.0	0.0	0.0
7249.5	7.0	89.1	0.0	0.0	0.0	0.0
7250.5	6.5	90.9	-0.1	0.0	0.0	0.0
7251.5	6.3	92.3	-0.1	0.0	0.0	0.0
7252.5	6.0	93.3	-0.1	0.1	0.0	0.0
7253.5	5.8	95.8	-0.2	0.1	0.0	0.0
7254.5	5.9	95.4	-0.2	0.1	0.0	1.5
7255.5	6.9	93.3	-0.2	0.1	36.4	49.4
7256.5	8.1	90.8	-0.1	0.1	43.6	110.3
7257.5	9.3	86.1	-0.1	0.1	55.0	169.5
7258.5	10.2	80.4	-0.1	0.0	27.6	201.8
7259.5	11.1	79.3	0.0	0.0	56.7	222.5
7260.5	11.5	75.7	-0.1	0.1	22.7	205.4
7261.5	11.5	75.4	0.0	0.0	4.7	146.8
7262.5	11.4	76.7	0.0	0.0	15.9	128.3
7263.5	10.8	78.8	0.0	0.0	0.0	64.0
7264.5	10.0	81.7	0.0	0.0	0.0	2.2
7265.5	9.4	82.7	-0.1	0.1	0.0	0.0
7266.5	8.7	83.8	-0.2	0.0	0.0	0.0
7267.5	8.0	87.4	-0.3	0.0	0.0	0.0
7268.5	7.3	87.3	-0.2	0.4	0.0	0.0
7269.5	6.7	86.1	-0.4	0.3	0.0	0.0
7270.5	6.0	91.7	-0.4	0.1	0.0	0.0
7271.5	5.3	90.1	-0.4	0.3	0.0	0.0
7272.5	4.7	94.1	-0.7	0.2	0.0	0.0
7273.5	4.0	95.5	-0.3	0.4	0.0	0.0
7274.5	3.4	97.2	-0.5	-0.1	0.0	0.0
7275.5	3.1	98.6	-0.4	0.1	0.0	0.0
7276.5	2.8	96.5	-0.4	0.0	0.0	0.0
7277.5	2.6	93.8	-0.2	-0.3	0.0	0.0
7278.5	2.6	95.5	-0.1	-0.4	0.0	0.5
7279.5	4.0	90.4	-0.2	-0.4	212.0	43.2
7280.5	5.9	83.5	-0.2	-0.3	338.0	88.1
7281.5	7.8	77.6	0.0	-0.3	433.8	120.8
7282.5	9.5	71.9	-0.2	-0.3	395.1	161.7
7283.5	10.8	65.0	0.0	-0.3	413.8	172.8
7284.5	11.8	60.4	-0.2	-0.2	482.1	150.9
7285.5	12.2	58.9	-0.4	0.1	432.8	135.6
7286.5	12.0	57.9	-0.4	0.0	343.2	106.6
7287.5	11.1	60.6	-0.3	-0.2	183.6	67.5
7288.5	9.8	63.6	-0.3	0.2	0.0	2.2
7289.5	8.8	65.6	-0.1	-0.3	0.0	0.0
7290.5	7.7	68.5	-0.2	-0.3	0.0	0.0
7291.5	6.7	71.5	-0.2	-0.2	0.0	0.0
7292.5	5.6	73.5	-0.1	-0.2	0.0	0.0
7293.5	4.5	73.6	0.1	-0.2	0.0	0.0
7294.5	3.3	76.0	0.1	-0.2	0.0	0.0
7295.5	2.1	83.1	0.0	-0.2	0.0	0.0
7296.5	0.9	85.8	-0.4	-0.6	0.0	0.0
7297.5	-0.3	87.6	-0.1	-0.7	0.0	0.0
7298.5	-1.5	90.2	0.5	-0.2	0.0	0.0
7299.5	-2.3	89.0	1.2	-0.1	0.0	0.0
7300.5	-3.1	89.4	0.7	-0.9	0.0	0.0
7301.5	-3.7	93.1	-0.1	-1.9	0.0	0.0
7302.5	-3.9	90.5	-1.7	-3.2	0.0	0.3
7303.5	-2.7	84.1	-1.9	-1.6	210.7	44.1
7304.5	-0.9	79.4	-2.2	0.2	361.4	89.5
7305.5	0.8	75.1	-1.3	-1.8	406.8	123.5
7306.5	2.5	67.9	-1.1	-1.5	500.0	141.5
7307.5	3.6	64.0	0.3	-2.5	440.8	164.5
7308.5	4.4	63.8	-2.6	-1.0	494.1	146.1
7309.5	4.6	60.7	-0.9	-0.2	431.7	139.3
7310.5	4.2	59.9	-0.1	-0.4	427.9	94.1
7311.5	3.1	63.9	0.7	-0.4	224.4	68.6
7312.5	1.5	69.9	1.2	2.5	0.0	7.1
7313.5	0.7	73.0	0.8	-1.1	0.0	0.0
7314.5	-0.2	75.6	1.0	-0.6	0.0	0.0
7315.5	-1.1	80.1	-0.6	-0.9	0.0	0.0
7316.5	-2.0	86.8	-2.0	-1.4	0.0	0.0
7317.5	-2.9	88.8	-1.1	-1.6	0.0	0.0
7318.5	-3.8	91.0	-0.4	-0.8	0.0	0.0
7319.5	-4.7	92.7	-0.9	-0.3	0.0	0.0
7320.5	-4.6	92.1	-0.2	-1.4	0.0	0.0
7321.5	-4.5	89.0	-0.4	-0.7	0.0	0.0
7322.5	-4.5	85.9	-0.1	-0.6	0.0	0.0
7323.5	-4.4	83.5	0.1	-0.9	0.0	0.0
7324.5	-4.4	84.2	0.0	-1.1	0.0	0.0
7325.5	-4.4	81.1	-2.6	-1.8	0.0	0.0
7326.5	-4.2	85.1	-5.3	-2.3	0.0	2.0
7327.5	-1.2	75.2	-3.4	-1.2	522.1	37.6
7328.5	2.4	62.4	-4.4	0.5	479.0	93.8
7329.5	4.3	56.4	-0.7	0.6	169.4	162.7
7330.5	5.9	53.6	-0.8	0.4	119.8	213.4
7331.5	6.7	52.5	-0.7	0.2	49.4	213.2
7332.5	6.9	51.2	-0.2	0.1	15.7	187.3
7333.5	6.9	54.1	-0.3	0.1	22.8	161.4
7334.5	7.0	51.8	-0.2	0.1	271.2	116.7
7335.5	6.3	53.9	-0.1	0.1	241.0	66.1
7336.5	4.7	59.9	-0.2	0.1	0.0	8.4
7337.5	4.0	62.8	-0.1	-0.1	0.0	0.0
7338.5	3.3	64.8	-0.3	0.1	0.0	0.0
7339.5	2.6	68.3	-0.3	0.5	0.0	0.0
7340.5	1.9	70.4	-0.6	0.4	0.0	0.0
7341.5	1.2	72.4	0.0	0.0	0.0	0.0
7342.5	0.5	75.9	-0.2	-0.2	0.0	0.0
7343.5	-0.3	78.9	-1.4	0.3	0.0	0.0
7344.5	-1.0	79.7	-0.6	-0.7	0.0	0.0
7345.5	-1.9	85.2	-1.2	0.3	0.0	0.0
7346.5	-2.8	89.7	-2.7	-1.3	0.0	0.0
7347.5	-3.3	94.8	-0.7	-0.5	0.0	0.0
7348.5	-3.9	97.0	-0.4	-0.4	0.0	0.0
7349.5	-4.3	98.8	-0.1	0.1	0.0	0.0
7350.5	-4.4	97.4	-0.1	0.1	0.0	0.3
7351.5	-2.6	92.4	-0.2	0.1	459.9	31.8
7352.5	0.1	83.7	-0.9	1.1	718.9	42.9
7353.5	3.0	66.6	-2.5	0.0	845.1	48.4
7354.5	5.5	58.2	-2.3	-1.0	902.7	50.8
7355.5	7.5	52.5	-0.8	-0.9	928.6	54.7
7356.5	8.8	46.5	1.4	-3.3	926.1	57.5
7357.5	9.3	44.8	3.5	-1.9	887.4	57.8
7358.5	9.0	48.1	4.4	-0.5	806.3	53.7
7359.5	7.5	53.0	-1.1	7.9	369.1	87.8
7360.5	5.2	65.1	4.3	5.6	0.0	7.8
7361.5	4.4	76.3	0.4	1.9	0.0	0.0
7362.5	3.6	78.8	1.3	-1.1	0.0	0.0
7363.5	2.7	78.7	2.2	1.2	0.0	0.0
7364.5	1.9	82.7	-0.6	2.1	0.0	0.0
7365.5	1.1	83.3	-1.4	2.1	0.0	0.0
7366.5	0.3	85.7	-1.3	2.9	0.0	0.0
7367.5	-0.6	85.9	-0.4	1.0	0.0	0.0
7368.5	-0.6	85.5	0.4	-1.3	0.0	0.0
7369.5	-0.6	84.4	0.1	-1.1	0.0	0.0
7370.5	-0.5	84.9	0.9	0.0	0.0	0.0
7371.5	-0.5	85.5	0.5	-1.0	0.0	0.0
7372.5	-0.4	87.6	0.9	-0.8	0.0	0.0
7373.5	-0.4	89.4	-0.2	2.2	0.0	0.0
7374.5	-0.3	90.4	2.7	-2.9	0.0	0.2
7375.5	0.1	87.8	2.5	0.3	0.0	11.1
7376.5	0.6	87.5	2.5	0.2	0.0	27.1
7377.5	0.9	88.4	-1.0	-2.0	0.0	33.5
7378.5	1.3	88.4	-0.1	-3.2	0.0	36.3
7379.5	1.6	88.3	-1.1	-0.8	0.0	44.4
7380.5	1.9	79.9	-0.4	-1.9	0.0	51.1
7381.5	4.5	70.0	0.2	-1.2	425.3	167.0
7382.5	5.8	66.5	0.4	0.1	572.6	69.6
7383.5	6.0	66.7	0.1	-0.2	244.7	75.2
7384.5	5.2	75.1	0.4	-0.1	0.0	4.8
7385.5	4.9	79.3	0.1	0.5	0.0	0.0
7386.5	4.6	78.5	0.6	-0.4	0.0	0.0
7387.5	4.2	81.5	0.8	-0.2	0.0	0.0
7388.5	3.9	84.4	0.1	-0.7	0.0	0.0
7389.5	3.6	82.3	0.1	-0.2	0.0	0.0
7390.5	3.2	82.2	0.0	-0.4	0.0	0.0
7391.5	2.9	83.8	-0.2	0.2	0.0	0.0
7392.5	2.3	82.2	-0.9	1.0	0.0	0.0
7393.5	1.7	83.9	-1.0	2.6	0.0	0.0
7394.5	1.1	86.3	-0.6	0.4	0.0	0.0
7395.5	0.8	85.1	-0.1	0.3	0.0	0.0
7396.5	0.6	84.1	-0.5	1.0	0.0	0.0
7397.5	0.4	83.2	-0.7	0.9	0.0	0.0
7398.5	0.4	82.0	-1.1	1.6	0.0	0.1
7399.5	0.7	82.3	-0.4	3.2	0.0	6.3
7400.5	1.0	84.6	-1.1	1.6	0.0	17.5
7401.5	1.3	84.2	-0.7	3.9	0.0	30.9
7402.5	1.8	79.1	-0.1	3.2	0.0	51.3
7403.5	3.0	78.9	-0.1	1.9	0.0	147.2
7404.5	4.2	73.1	-0.6	2.4	20.7	168.3
7405.5	6.8	63.8	-0.3	4.0	664.1	168.5
7406.5	8.1	57.6	-0.5	2.4	800.3	67.5
7407.5	8.2	60.2	-0.3	0.9	611.6	34.4
7408.5	7.1	61.9	-0.2	0.7	0.0	1.4
7409.5	6.4	65.4	-0.2	0.2	0.0	0.0
7410.5	5.8	65.3	-0.1	0.2	0.0	0.0
7411.5	5.2	70.7	0.0	0.6	0.0	0.0
7412.5	4.5	72.7	0.0	0.6	0.0	0.0
7413.5	3.9	76.2	-0.2	0.4	0.0	0.0
7414.5	3.3	83.3	-0.1	0.7	0.0	0.0
7415.5	2.6	84.1	-0.2	0.5	0.0	0.0
7416.5	1.8	88.7	0.2	0.8	0.0	0.0
7417.5	1.0	92.0	0.5	0.2	0.0	0.0
7418.5	0.2	93.7	-0.6	0.9	0.0	0.0
7419.5	-0.2	96.4	0.8	-0.5	0.0	0.0
7420.5	-0.6	96.5	1.2	0.1	0.0	0.0
7421.5	-0.8	98.1	1.8	0.7	0.0	0.0
7422.5	-0.8	99.4	0.7	1.8	0.0	0.1
7423.5	-0.4	96.4	-0.9	1.4	0.0	14.3
7424.5	1.8	91.6	0.2	1.1	129.2	94.4
7425.5	3.6	83.0	2.0	-0.9	69.0	154.6
7426.5	5.6	72.9	1.4	-1.7	162.1	193.1
7427.5	6.7	69.5	0.8	-1.2	62.8	198.7
7428.5	7.7	64.9	0.4	0.3	153.4	195.8
7429.5	9.5	57.3	0.5	-0.2	660.6	162.5
7430.5	10.0	57.0	0.6	0.2	642.6	80.3
7431.5	9.1	59.0	-1.4	-0.2	224.6	63.2
7432.5	7.6	64.3	-0.5	0.4	0.0	8.0
7433.5	6.8	66.9	-0.3	0.1	0.0	0.0
7434.5	5.9	68.9	-0.2	-0.1	0.0	0.0
7435.5	5.0	71.2	-0.9	0.7	0.0	0.0
7436.5	4.2	73.5	-0.5	0.2	0.0	0.0
7437.5	3.3	75.1	-1.1	1.3	0.0	0.0
7438.5	2.4	77.1	-1.4	0.3	0.0	0.0
7439.5	1.5	80.6	-1.2	0.1	0.0	0.0
7440.5	0.6	82.6	-0.7	0.1	0.0	0.0
7441.5	-0.4	82.4	-0.1	0.1	0.0	0.0
7442.5	-1.3	87.8	-0.1	0.2	0.0	0.0
7443.5	-1.8	90.3	-0.5	0.5	0.0	0.0
7444.5	-2.3	96.3	-0.2	0.1	0.0	0.0
7445.5	-2.7	96.8	-0.4	0.3	0.0	0.0
7446.5	-2.7	99.2	-0.3	-0.4	0.0	0.0
7447.5	-0.8	95.8	0.1	-0.5	439.0	28.7
7448.5	2.4	87.8	0.3	-0.1	703.3	42.3
7449.5	5.8	67.9	0.0	-0.2	834.3	48.5
7450.5	8.8	54.8	0.0	-0.1	900.6	54.9
7451.5	11.2	47.8	0.0	-0.1	921.7	55.4
7452.5	12.8	41.8	-0.1	-0.2	916.6	58.5
7453.5	13.6	41.2	-0.2	-0.1	875.8	58.0
7454.5	13.3	41.1	-0.4	0.2	787.9	49.2
7455.5	11.7	52.0	-0.5	-0.4	625.3	34.5
7456.5	9.3	59.4	1.6	-0.6	0.0	4.7
7457.5	8.5	69.5	0.3	-0.9	0.0	0.0
7458.5	7.7	71.3	-0.7	-0.2	0.0	0.0
7459.5	6.9	72.5	-0.3	-0.6	0.0	0.0
7460.5	6.2	74.9	-0.9	-1.1	0.0	0.0
7461.5	5.4	76.8	-0.2	-1.4	0.0	0.0
7462.5	4.6	78.5	0.5	-2.1	0.0	0.0
